blueWins,blueFirstBlood,blueKills,blueDeaths,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,redDragons,redHeralds,redTowersDestroyed,blueKDA,redKDA,visionControlDiff,CSDiff
0,0,9,9,0,1,1,2422,1,0,0,1.8888888888888888,2.6666666666666665,15.0,29
1,1,7,3,1,0,0,3299,0,1,0,5.0,0.8571428571428571,7.75,52
1,1,6,7,1,0,0,751,0,0,0,2.5714285714285716,3.0,96.0,25
0,0,6,6,0,0,0,-866,1,0,0,1.5,1.5,0.5,-28
0,1,5,5,1,0,0,-164,0,1,0,1.8,2.2,1.0,-1
0,0,4,5,1,0,0,93,0,0,0,1.4,3.0,-0.25,57
0,1,6,9,0,0,0,-991,0,0,0,1.3333333333333333,2.6666666666666665,186.0,23
1,1,12,6,1,0,0,2524,0,1,0,4.5,1.0833333333333333,-6.75,5
1,1,9,4,1,0,0,2875,0,0,0,4.75,0.8888888888888888,-1.0000000000000004,39
0,0,5,9,0,0,0,-1590,1,0,0,1.1111111111111112,4.4,-37.0,-28
0,1,6,8,0,0,0,-2100,1,1,1,1.875,3.3333333333333335,-5.0,5
0,1,7,11,0,0,0,-1642,1,0,0,1.6363636363636365,3.857142857142857,5.5,-39
0,0,4,4,1,0,0,-499,0,0,0,2.75,2.0,11.0,-19
0,1,3,5,1,0,0,-1591,0,1,0,1.2,3.0,-2.0,-16
1,0,7,5,1,0,0,-158,0,0,0,2.4,1.0,13.533333333333331,-47
1,0,6,3,0,0,0,1195,1,0,0,4.0,0.6666666666666666,-6.916666666666666,-48
0,0,5,13,0,0,0,-4644,0,0,0,0.6153846153846154,5.2,-6.5,-55
0,0,5,11,0,0,0,-4099,0,0,0,1.1818181818181819,4.4,-2.0,-56
0,0,0,8,0,0,0,-4944,1,0,0,0.0,12.0,-6.0,-70
1,0,5,6,1,0,0,96,0,0,0,1.3333333333333333,2.8,3.25,50
1,1,10,4,1,1,0,4107,0,0,0,5.0,0.6,2.75,17
1,1,7,4,1,0,0,1823,0,0,0,3.5,1.0,5.0,-1
1,1,7,4,1,1,0,2332,0,0,0,4.0,1.1428571428571428,2.666666666666667,25
1,0,4,7,0,0,0,-2710,1,0,0,2.142857142857143,4.0,18.7,-45
0,1,8,8,0,0,0,260,0,0,0,1.625,1.875,-10.333333333333332,8
1,0,2,2,0,0,0,909,0,0,0,2.5,2.5,10.0,53
0,0,3,5,0,0,0,-1984,1,0,0,1.0,4.333333333333333,-2.333333333333333,-35
1,1,10,6,0,0,0,1259,0,0,0,3.5,1.3,-1.666666666666667,-36
0,1,5,7,0,0,0,-1522,1,0,0,1.4285714285714286,2.2,-2.083333333333333,-44
0,1,4,8,0,0,0,-2190,1,1,0,1.25,3.75,1.0,-18
0,0,4,4,1,0,0,-1208,0,0,0,2.25,1.75,0.75,-14
0,1,4,11,0,0,0,-2952,1,0,0,0.8181818181818182,4.75,1.666666666666667,-29
0,1,7,5,1,0,0,749,0,0,0,3.6,1.8571428571428572,31.5,-9
1,1,7,1,1,0,0,3324,0,1,0,18.0,0.14285714285714285,-0.583333333333333,-1
0,0,3,2,0,1,0,147,1,0,0,3.0,2.3333333333333335,-2.466666666666667,-19
1,1,6,7,0,0,0,580,0,0,0,1.5714285714285714,2.3333333333333335,8.333333333333332,30
0,1,12,8,1,0,0,1330,0,0,0,2.75,1.25,1.0,4
1,0,6,9,0,0,0,-2167,0,0,0,1.4444444444444444,2.5,-25.0,-32
0,1,5,5,1,0,0,1470,0,0,0,1.8,1.6,0.25,54
0,0,3,4,0,0,0,-635,1,0,0,1.5,2.3333333333333335,5.0,-10
1,0,6,10,1,0,0,-1467,0,0,0,1.3,3.6666666666666665,56.0,8
1,1,9,2,1,0,0,3391,0,0,0,8.5,0.3333333333333333,1.833333333333333,-3
1,1,5,11,0,0,0,-2980,0,0,0,0.9090909090909091,5.2,-13.142857142857142,-42
0,1,3,5,0,0,0,-397,1,0,0,1.2,3.3333333333333335,1.0,28
1,0,5,2,0,0,0,1528,1,0,0,7.0,1.2,14.333333333333332,6
1,1,11,4,1,0,0,4871,0,0,0,5.0,0.45454545454545453,-1.666666666666667,46
0,0,1,14,0,0,0,-7527,0,0,0,0.07142857142857142,28.0,-17.666666666666668,-70
0,0,5,6,1,0,0,131,0,0,0,2.0,2.8,0.41666666666666696,39
0,1,6,9,0,0,0,-2889,1,0,0,1.4444444444444444,3.1666666666666665,3.6666666666666665,-33
0,0,3,5,0,0,0,-2402,1,1,0,1.0,4.0,-13.4,-44
1,0,12,8,0,0,0,1686,0,0,0,3.0,1.3333333333333333,-4.0,-13
1,1,5,3,1,1,0,1408,0,0,0,3.0,1.2,-0.08333333333333304,35
1,1,10,10,1,0,0,-1293,0,0,0,2.0,2.0,2.5,-45
0,0,1,5,0,0,0,-1424,1,0,0,0.2,8.0,-2.0,6
0,1,3,7,0,0,0,-2336,1,0,0,0.7142857142857143,5.0,6.333333333333333,-26
0,1,7,6,0,0,0,265,1,0,0,2.1666666666666665,1.4285714285714286,0.25,-39
1,1,5,5,0,1,1,3006,1,0,0,2.2,2.0,2.666666666666666,42
1,1,7,5,1,0,0,1110,0,0,0,2.6,1.2857142857142858,-1.0,31
1,1,11,8,0,0,0,2711,1,0,0,3.625,2.090909090909091,-1.0,60
1,1,6,2,1,0,0,2086,0,1,0,6.0,0.5,-2.466666666666667,11
1,1,6,3,1,1,0,3477,0,0,0,3.6666666666666665,1.0,7.0,37
0,1,3,5,0,0,0,-1815,1,0,0,1.0,3.3333333333333335,-10.866666666666667,-30
1,0,2,4,0,1,1,1086,1,0,0,1.0,6.0,1.0,41
1,1,4,7,0,0,0,-145,0,0,0,0.8571428571428571,2.5,-2.6999999999999993,17
0,0,2,4,1,1,0,-1519,0,0,0,1.0,4.0,-2.333333333333333,-11
1,1,8,4,1,0,0,4538,0,0,0,4.0,0.625,12.0,77
1,1,7,3,1,0,0,4864,0,0,0,3.6666666666666665,0.5714285714285714,-7.5,91
1,1,9,2,0,0,0,4121,0,0,0,7.5,0.3333333333333333,-32.0,36
1,0,3,5,1,0,0,-1101,0,0,0,1.2,4.0,-7.8,-16
1,1,4,6,0,0,0,-448,1,0,0,1.0,3.0,-3.75,-10
1,1,10,5,0,1,0,3373,0,0,0,4.6,0.8,3.333333333333333,28
1,1,3,4,1,0,0,86,0,0,0,1.5,3.3333333333333335,4.5,51
0,1,2,8,0,0,0,-3792,1,0,0,0.25,8.0,-11.0,-24
1,1,13,5,0,0,0,3823,0,0,0,4.6,0.7692307692307693,-4.5,9
0,0,6,8,1,0,0,-1350,0,0,0,1.5,2.3333333333333335,-6.0,-11
0,0,4,6,0,1,0,-1864,0,0,0,1.0,2.25,-3.333333333333333,-25
1,0,10,6,0,0,0,1864,1,0,0,3.8333333333333335,1.3,1.0833333333333335,-23
0,0,7,4,1,0,0,441,0,0,0,4.5,1.2857142857142858,0.5,-34
0,0,4,9,0,0,0,-2218,1,1,1,1.0,4.0,-17.25,-2
1,0,9,10,1,0,0,-120,0,0,0,1.8,2.3333333333333335,1.0,-14
1,0,4,5,0,0,0,-188,0,0,0,1.6,2.75,6.25,4
0,1,3,7,1,0,0,-1966,0,0,0,0.8571428571428571,4.666666666666667,-1.35,6
1,1,7,6,0,0,0,-323,1,0,0,2.0,2.0,-46.0,5
0,0,6,11,0,0,0,-708,1,0,0,1.0909090909090908,3.3333333333333335,-0.5,53
0,0,6,6,0,0,0,-147,1,0,0,1.8333333333333333,2.0,-1.0,-13
1,1,10,11,0,0,0,1041,1,0,0,1.6363636363636365,1.9,2.4999999999999996,50
1,1,7,5,1,0,0,873,0,0,0,2.6,1.0,0.75,-1
1,1,4,4,0,0,0,247,1,0,0,3.0,2.25,17.166666666666668,-22
1,1,6,5,0,0,0,1209,1,0,0,1.8,2.5,10.4,17
0,1,3,4,0,1,0,-495,1,0,0,1.5,2.6666666666666665,6.0,-6
0,1,16,5,1,0,0,2899,0,0,0,7.4,0.75,0.25,-47
1,1,3,4,1,1,1,1129,0,0,0,1.75,2.6666666666666665,34.666666666666664,2
1,1,16,7,1,1,0,5514,0,0,0,5.428571428571429,1.0,2.0,10
0,1,6,7,0,1,0,-1317,1,0,0,1.5714285714285714,2.8333333333333335,-0.666666666666667,-18
0,0,7,7,0,0,0,-571,0,1,0,1.5714285714285714,1.4285714285714286,-1.0,-48
0,1,10,8,0,0,0,1485,1,0,0,2.75,1.8,-2.0,-8
0,1,4,2,0,0,0,1185,0,0,0,5.0,1.25,2.0,-12
0,0,5,7,1,0,0,-2108,0,0,0,1.1428571428571428,3.0,9.666666666666668,-51
1,1,5,2,1,1,0,3229,0,0,0,5.0,0.8,1.5,49
1,1,6,4,1,0,0,1267,0,0,0,4.0,1.3333333333333333,-2.0,20
1,1,2,6,1,0,0,-1513,0,0,0,0.6666666666666666,6.5,3.5,-11
1,0,9,3,1,1,0,2967,0,0,0,7.0,0.4444444444444444,-8.5,-41
0,0,7,7,1,0,0,-1023,0,0,0,2.4285714285714284,1.8571428571428572,-6.5,-33
1,1,6,4,0,1,0,1385,0,0,0,3.5,1.0,20.666666666666668,8
1,0,3,9,0,0,0,-3540,1,1,0,0.8888888888888888,4.333333333333333,-7.666666666666667,-59
0,0,2,7,0,1,0,-2219,1,0,0,0.5714285714285714,11.0,-4.5,9
1,1,10,8,1,0,0,1295,0,0,0,2.25,1.7,-8.333333333333332,36
0,1,8,3,0,0,0,1601,1,1,0,6.666666666666667,0.75,12.75,-21
0,0,2,4,1,0,0,-874,0,0,0,1.0,4.5,-3.166666666666667,-10
0,0,4,6,0,1,1,-551,1,0,0,1.6666666666666667,4.0,-10.5,-23
1,0,9,8,0,0,0,395,0,0,0,2.5,1.8888888888888888,43.666666666666664,19
0,1,6,7,1,1,0,-52,0,0,0,1.2857142857142858,2.0,1.0,32
1,1,9,3,0,1,1,4609,1,0,0,6.666666666666667,0.5555555555555556,9.666666666666668,-5
0,1,6,9,0,0,0,-1565,0,0,0,1.3333333333333333,4.0,9.75,27
1,0,11,7,0,0,0,3143,1,0,0,2.857142857142857,1.0909090909090908,-0.5,13
1,0,14,7,1,1,0,1490,0,0,0,2.7142857142857144,1.0,32.333333333333336,31
0,0,9,10,0,0,0,-1130,0,0,0,1.5,2.4444444444444446,-13.166666666666668,2
1,0,6,5,1,0,0,370,0,0,0,2.2,1.6666666666666667,-10.0,8
0,0,7,7,0,0,0,-2128,1,1,1,3.0,1.4285714285714286,-5.25,-50
1,0,1,8,1,0,0,-3700,0,0,0,0.125,16.0,-0.6000000000000001,-6
0,0,6,12,0,0,0,-4649,1,0,1,0.9166666666666666,3.8333333333333335,1.5,-19
1,1,9,6,1,0,0,144,0,0,0,3.5,1.1111111111111112,8.0,-46
1,1,17,7,0,1,0,3404,1,0,0,5.857142857142857,0.7058823529411765,31.666666666666668,-24
0,1,4,11,0,0,0,-2180,0,0,0,0.9090909090909091,5.75,2.5,-5
0,1,6,6,1,0,0,-2545,0,1,1,1.8333333333333333,1.8333333333333333,-1.0,-45
0,1,5,4,1,1,0,1935,0,0,0,2.75,2.0,-2.166666666666667,-13
1,0,5,5,1,1,0,-404,0,0,0,1.6,3.2,-8.5,0
0,1,5,9,0,0,0,-1624,1,0,0,1.0,4.4,-1.666666666666667,19
1,1,2,2,0,1,0,-505,1,0,0,2.0,1.5,3.333333333333333,-29
1,0,7,9,0,0,0,47,0,0,0,1.6666666666666667,2.142857142857143,10.666666666666668,-9
0,0,5,8,0,0,0,-1754,1,0,0,1.5,4.2,0.7999999999999998,-15
1,0,7,7,0,0,0,-424,0,0,0,2.2857142857142856,2.0,2.5,-1
1,1,13,7,1,0,0,2369,0,0,0,4.0,1.0,4.25,0
1,1,13,10,0,0,0,2778,1,0,0,2.8,1.0769230769230769,26.0,21
0,1,3,6,1,0,0,-1183,0,0,0,1.1666666666666667,3.6666666666666665,-1.5,4
0,0,1,6,0,0,0,-2619,1,0,0,0.16666666666666666,14.0,-33.0,-29
1,1,10,5,1,1,0,2733,0,0,0,5.6,1.1,1.35,9
1,1,3,4,0,0,0,-277,0,0,0,1.25,3.0,6.0,-5
1,1,5,4,0,0,0,673,0,1,0,2.5,1.4,3.333333333333333,-19
1,1,11,2,0,0,0,4817,0,0,0,13.5,0.36363636363636365,1.7619047619047614,37
1,1,4,2,0,0,0,956,1,0,0,4.5,1.25,-7.666666666666668,-23
0,0,3,7,0,1,0,-3290,1,0,0,0.7142857142857143,4.666666666666667,-8.5,-43
0,0,3,7,0,0,0,-3003,1,0,0,0.8571428571428571,4.0,39.6,-58
1,0,7,8,1,0,0,-1,0,0,0,1.75,2.0,-3.6,-18
1,1,10,4,0,1,0,2690,1,0,0,4.75,1.0,1.0,0
1,1,2,1,0,1,1,3568,0,0,0,3.0,0.5,4.0,73
0,0,4,1,1,0,0,777,0,1,0,9.0,0.25,-0.9999999999999996,-15
0,0,2,8,0,0,0,-5735,1,1,1,0.625,7.0,-25.333333333333332,-98
1,1,13,6,1,0,0,4453,0,0,0,5.166666666666667,1.1538461538461537,11.0,43
1,0,5,4,0,1,0,-193,1,0,0,2.5,1.2,-5.25,-22
1,1,10,5,1,0,0,2119,0,0,0,4.8,1.1,4.0,15
1,0,5,4,0,0,0,-480,1,0,0,2.75,1.4,-1.8666666666666671,-32
1,1,9,5,1,1,0,1885,0,0,0,4.0,0.8888888888888888,11.083333333333334,1
0,0,2,5,1,0,0,-1605,0,0,0,1.0,6.0,-0.666666666666667,7
0,0,0,11,0,0,0,-5691,1,0,0,0.0,22.0,7.333333333333333,-23
0,1,5,5,0,1,0,-995,0,0,0,1.6,2.0,-11.75,2
0,0,9,11,0,0,0,-1730,1,1,0,1.4545454545454546,2.4444444444444446,0.5,-17
0,1,2,4,0,0,0,-1285,0,1,0,1.5,5.5,-14.333333333333336,-39
1,1,11,11,0,0,0,-3024,0,1,1,2.5454545454545454,1.8181818181818181,3.0,-89
0,1,5,7,0,0,0,368,1,1,0,1.1428571428571428,2.6,-3.25,2
0,1,2,1,0,1,1,969,1,0,0,6.0,2.0,0.75,-14
0,0,6,8,0,0,0,-259,0,0,0,1.375,2.8333333333333335,2.0,58
1,0,2,3,1,0,0,443,0,0,0,1.6666666666666667,2.0,0.0,14
0,0,4,4,1,0,0,-1233,0,0,0,2.0,2.25,15.600000000000001,-9
0,1,4,7,1,0,0,-2298,0,0,0,1.4285714285714286,3.5,2.0,-15
1,1,13,6,0,0,0,3608,1,0,0,3.5,1.2307692307692308,1.5,47
0,0,1,5,0,0,0,-1762,1,1,0,0.6,10.0,-3.5714285714285716,7
0,0,7,11,0,0,0,-2233,1,0,0,1.1818181818181819,3.0,2.75,-41
1,1,6,3,0,0,0,1428,1,0,0,3.6666666666666665,1.1666666666666667,-3.5,-17
1,1,7,7,0,0,1,891,1,0,0,1.5714285714285714,2.5714285714285716,72.0,15
0,1,11,3,1,0,0,1712,0,1,1,8.0,0.36363636363636365,-7.5,10
1,1,9,12,0,0,0,-874,0,0,0,1.6666666666666667,2.5555555555555554,-8.5,-49
1,0,10,7,1,1,0,1212,0,0,0,3.0,1.7,5.199999999999999,18
0,0,6,10,0,0,0,-370,1,0,0,1.0,3.5,5.75,22
0,0,6,5,1,0,0,230,0,0,0,2.0,1.5,1.666666666666666,-12
1,1,6,4,0,0,0,474,1,0,0,3.25,2.5,-0.5,-29
0,0,1,9,0,0,0,-4492,0,0,0,0.4444444444444444,17.0,4.333333333333334,-49
1,1,5,3,0,0,0,3037,0,0,0,4.0,1.0,-2.0,58
0,1,3,7,0,0,0,-2686,0,0,0,0.7142857142857143,6.0,18.333333333333332,-35
0,0,4,6,0,0,0,-3424,1,0,1,1.0,2.5,-2.866666666666667,-41
1,1,6,6,0,0,0,135,1,0,0,2.0,2.5,0.3500000000000001,27
1,1,6,2,0,0,0,1755,1,0,0,6.5,0.5,-13.9,1
1,0,5,10,0,0,0,-2523,0,0,0,1.0,4.0,19.0,-18
1,0,2,6,1,1,0,-1402,0,0,0,0.6666666666666666,5.0,9.5,-9
1,1,6,1,1,1,1,4751,0,0,0,15.0,0.16666666666666666,11.0,43
1,0,7,4,0,0,0,1238,1,0,0,3.75,1.2857142857142858,4.5,-23
1,1,5,2,0,0,0,2672,0,0,0,6.5,0.8,5.25,32
1,1,9,4,1,0,0,2954,0,0,0,3.5,1.3333333333333333,54.0,44
1,1,5,5,1,0,0,272,0,0,0,3.0,2.6,11.75,17
0,0,1,3,0,0,0,-2033,0,0,0,0.6666666666666666,6.0,-1.333333333333333,-36
0,1,4,3,0,0,0,-348,1,0,0,2.6666666666666665,1.75,-10.75,-44
0,1,3,2,0,0,0,465,1,0,0,3.0,1.0,-36.333333333333336,2
0,1,8,9,0,0,0,-201,1,0,0,1.7777777777777777,2.5,-2.25,26
1,1,7,9,0,0,0,-393,0,0,0,1.5555555555555556,2.2857142857142856,10.25,13
0,1,3,9,0,0,0,-3485,1,0,0,0.6666666666666666,7.0,-13.5,-40
0,0,6,8,0,0,0,-791,0,0,0,1.5,2.5,-4.0,-5
1,1,15,8,0,0,0,3759,1,0,0,4.875,1.0666666666666667,2.4000000000000004,10
0,0,7,8,0,0,0,-1563,1,0,0,2.125,2.2857142857142856,-2.0,-16
0,0,7,4,0,1,0,3033,1,0,0,2.75,1.1428571428571428,1.0,67
1,1,9,5,1,0,0,2120,0,0,0,2.6,1.2222222222222223,117.0,56
1,1,6,4,0,0,0,-382,0,0,0,3.0,1.6666666666666667,-12.8,-29
0,0,4,5,1,0,0,-478,0,0,0,1.4,2.25,-4.5,-13
0,1,3,2,0,0,0,566,0,0,0,2.5,0.6666666666666666,-29.8,-35
0,1,5,3,1,0,0,2657,0,0,0,4.0,1.4,10.0,45
0,0,5,6,1,0,0,-1891,0,0,1,2.0,2.0,0.833333333333333,-9
1,0,6,6,1,0,0,-16,0,0,0,2.6666666666666665,1.5,8.333333333333332,-27
0,1,8,6,0,0,0,1740,1,0,0,2.3333333333333335,1.375,-1.0,40
1,0,2,3,0,1,0,-1912,0,0,0,1.3333333333333333,1.5,-0.5,-62
0,0,8,9,1,0,0,-515,0,0,0,1.0,2.5,-12.0,39
1,0,6,4,0,0,0,1570,1,0,0,1.75,0.8333333333333334,10.666666666666668,-21
1,1,6,3,0,0,0,3215,0,0,0,4.0,1.0,5.3,91
1,0,12,7,0,0,0,3605,0,0,0,3.7142857142857144,1.25,-15.0,38
0,1,6,6,1,0,0,-210,0,0,0,1.8333333333333333,2.1666666666666665,3.0666666666666673,10
1,0,9,11,0,0,0,-1507,1,1,0,1.9090909090909092,2.7777777777777777,1.0,-46
0,1,9,11,0,0,0,-1114,1,0,0,1.7272727272727273,2.888888888888889,-78.5,-33
0,0,6,5,0,0,0,333,0,0,0,2.4,2.3333333333333335,0.0,13
1,0,11,7,1,0,0,1711,0,0,0,3.4285714285714284,1.2727272727272727,0.916666666666667,2
0,0,4,6,0,0,0,-2322,1,0,0,1.6666666666666667,2.75,0.3500000000000001,-60
0,1,5,5,0,0,0,65,0,0,0,1.6,2.8,0.07142857142857162,20
0,1,4,4,1,0,0,-305,0,0,0,1.75,2.25,-9.25,22
0,0,6,4,0,0,0,311,1,0,0,2.25,1.3333333333333333,-11.333333333333334,8
1,0,10,5,0,1,1,2728,0,0,0,4.2,1.2,-3.25,2
1,1,6,2,0,1,0,2329,1,0,0,5.0,1.0,1.833333333333333,44
1,1,9,6,0,0,0,573,0,0,0,3.5,1.8888888888888888,-8.5,-23
0,1,6,6,0,1,0,-865,1,0,0,1.8333333333333333,2.1666666666666665,6.142857142857142,-10
0,0,6,11,0,0,0,-2055,1,1,0,1.0,3.6666666666666665,-6.2,2
1,0,10,3,1,0,0,3485,0,0,0,6.333333333333333,0.6,18.333333333333332,45
0,0,3,7,0,0,0,-1848,1,1,0,1.0,5.333333333333333,-2.533333333333333,9
0,0,6,7,0,1,0,-1989,1,0,1,1.2857142857142858,2.1666666666666665,-12.0,4
1,1,3,6,0,0,0,-100,1,0,0,0.8333333333333334,3.3333333333333335,0.0,63
1,1,5,4,1,0,0,1320,0,0,0,2.0,2.0,5.5,8
1,0,5,7,0,0,0,-311,0,0,0,2.0,3.4,-39.0,33
0,0,6,10,0,0,0,-2834,1,0,0,1.6,3.1666666666666665,-6.133333333333334,-64
1,0,7,6,1,0,0,365,0,0,0,2.8333333333333335,2.2857142857142856,10.8,28
1,1,6,7,0,0,0,112,1,1,0,1.5714285714285714,2.5,-9.25,-10
1,1,10,2,0,1,0,4577,1,0,0,10.0,0.4,6.999999999999999,72
1,1,14,2,1,0,0,5794,0,0,0,14.0,0.21428571428571427,-3.5,32
0,1,3,9,0,0,0,-3673,1,0,0,0.6666666666666666,6.0,0.0,-48
1,1,8,2,1,0,0,3593,0,0,0,8.0,0.25,8.833333333333334,-1
1,1,5,7,0,0,0,-330,1,0,0,1.2857142857142858,2.8,-10.666666666666668,18
0,1,4,8,1,0,0,-2720,0,0,0,1.0,4.25,-0.666666666666667,-6
1,1,6,4,1,0,0,1670,0,0,0,2.5,1.6666666666666667,7.5,8
1,0,10,3,1,0,0,1988,0,0,0,7.0,0.5,-8.5,-7
1,1,2,2,0,0,0,622,1,0,0,2.5,1.5,-14.833333333333332,35
1,0,5,5,0,0,0,726,1,0,0,2.0,1.6,-3.0,21
1,1,5,1,0,1,0,2695,1,0,0,10.0,0.6,8.0,4
0,1,11,5,0,1,0,1603,0,0,0,4.6,1.0,14.5,-33
1,1,10,5,0,1,0,1879,0,0,0,4.8,1.0,1.0833333333333335,-12
0,0,2,7,0,0,0,-3238,1,0,0,0.7142857142857143,7.5,0.5,-56
1,0,5,8,1,0,0,-2039,0,0,0,1.25,3.8,5.4,-13
0,1,7,6,0,1,0,773,1,0,0,1.5,1.7142857142857142,5.0,57
1,1,14,7,1,1,0,3140,0,0,0,4.0,1.1428571428571428,3.666666666666666,30
0,1,5,6,0,0,0,-522,1,0,0,1.1666666666666667,2.0,-14.0,-6
0,1,9,12,0,0,0,-1484,1,0,0,2.0,2.888888888888889,8.0,-56
0,0,6,5,0,0,0,-73,1,1,0,2.4,1.8333333333333333,-3.0,-27
0,0,3,11,0,1,0,-4452,1,0,0,0.6363636363636364,6.333333333333333,5.25,-61
0,0,3,5,0,0,0,-401,0,0,0,1.2,2.3333333333333335,-4.5,-12
0,0,8,3,0,0,0,1650,1,1,0,5.666666666666667,0.5,-5.5,-20
0,0,2,6,0,0,0,-2681,1,0,0,0.6666666666666666,6.0,12.333333333333332,-41
1,0,5,7,1,0,0,-511,0,0,0,1.1428571428571428,3.2,10.333333333333332,-5
0,0,7,12,0,0,0,-3878,1,0,0,1.0,3.857142857142857,-6.666666666666667,-14
0,0,3,9,0,0,0,-4603,1,1,0,0.4444444444444444,5.666666666666667,-5.25,-65
1,1,14,6,1,0,0,3696,0,0,0,5.166666666666667,0.7857142857142857,2.3333333333333335,38
1,0,4,4,1,0,0,7,0,0,0,2.75,2.0,5.666666666666667,-6
0,1,4,9,0,0,0,-3354,1,0,0,0.7777777777777778,4.75,-12.0,-53
0,1,3,8,0,0,0,-2414,0,0,0,0.625,6.666666666666667,-4.5,-28
0,1,10,7,1,0,0,-280,0,0,0,3.2857142857142856,1.6,-33.333333333333336,-44
1,0,3,8,1,0,0,-2341,0,0,0,1.125,6.666666666666667,-3.0,9
0,0,4,6,0,0,0,-891,1,0,0,1.1666666666666667,1.75,8.0,-34
0,0,6,9,1,0,0,-355,0,0,0,1.3333333333333333,3.3333333333333335,2.5,36
0,0,8,7,1,0,0,515,0,0,0,2.4285714285714284,2.625,12.5,27
0,0,5,9,1,0,0,-1663,0,0,0,0.8888888888888888,4.6,-5.0,46
1,1,6,3,1,0,0,-498,0,1,0,4.0,0.6666666666666666,-11.666666666666668,-88
1,1,4,8,1,0,0,-2366,0,0,0,0.875,5.0,-0.3999999999999999,-20
0,0,2,6,0,0,0,-2514,1,0,0,0.6666666666666666,6.0,-52.0,-35
1,0,6,5,1,0,0,-247,0,0,0,2.4,1.8333333333333333,2.0,-14
0,0,1,5,0,0,0,-2847,1,0,0,0.6,12.0,-2.5,-35
0,1,3,2,0,0,0,1180,1,0,0,3.5,1.3333333333333333,3.5,27
0,0,8,14,1,1,0,-5540,0,0,0,1.4285714285714286,3.25,-15.166666666666666,-123
0,0,4,11,0,0,0,-2272,1,0,0,0.5454545454545454,4.5,-7.333333333333334,12
1,1,3,5,1,1,0,-888,0,0,0,1.6,3.3333333333333335,-4.0,18
0,1,9,5,1,1,0,1090,0,0,0,4.0,1.2222222222222223,1.0526315789473684,-50
0,0,4,4,0,0,0,-80,1,0,0,2.75,1.5,0.5,3
0,1,3,2,0,1,0,-541,0,0,0,3.0,1.3333333333333333,5.0,-45
0,0,12,8,0,0,0,1087,1,1,0,3.125,1.3333333333333333,8.0,-32
0,0,2,8,0,0,0,-3489,1,0,0,0.625,10.0,3.5,-39
0,0,2,6,0,0,0,-1510,1,0,0,0.5,7.5,2.0,6
0,0,5,4,0,0,0,627,1,0,0,3.0,1.8,3.0,0
1,1,9,4,1,0,0,2649,0,0,0,3.5,0.7777777777777778,-8.5,10
0,0,6,5,0,1,0,1008,0,0,0,1.8,1.3333333333333333,-24.0,30
0,0,3,7,1,0,0,-2553,0,1,0,0.7142857142857143,5.0,7.333333333333333,-29
0,0,0,15,0,0,0,-6850,1,0,0,0.0,31.0,0.16666666666666696,-39
1,0,4,3,0,0,0,-1297,0,0,0,2.3333333333333335,1.75,1.0,-19
1,0,12,6,1,0,0,2894,0,0,0,4.333333333333333,0.9166666666666666,7.833333333333334,15
1,1,6,7,0,0,0,480,0,0,0,2.5714285714285716,3.1666666666666665,1.5,-5
1,1,4,6,0,0,0,-849,0,0,0,1.3333333333333333,2.75,-4.5,-7
1,1,11,9,1,0,0,2548,0,0,0,2.888888888888889,1.2727272727272727,-3.0,56
1,0,7,4,0,0,0,2091,1,0,0,4.5,1.4285714285714286,-0.25,10
0,1,6,5,1,0,0,2453,0,0,0,2.2,1.5,-2.833333333333333,77
1,0,7,7,1,0,0,-810,0,0,0,2.5714285714285716,2.4285714285714284,-15.8,-47
1,1,7,4,1,0,0,2164,0,0,0,3.0,1.5714285714285714,-1.8571428571428572,40
0,1,7,7,0,0,0,-1249,0,0,0,1.8571428571428572,1.7142857142857142,-0.5249999999999999,-46
1,0,2,4,0,0,0,-286,1,1,0,1.0,5.0,59.0,-1
0,0,3,12,0,0,0,-4625,1,0,0,0.4166666666666667,9.333333333333334,10.25,-15
0,0,4,7,0,1,0,-377,1,0,0,1.1428571428571428,4.5,2.166666666666667,28
1,1,10,5,0,1,1,3966,1,0,0,2.8,1.3,1.0,60
0,1,7,4,0,1,0,299,0,0,0,4.5,1.0,-11.25,-17
0,1,11,8,0,0,1,1844,1,0,0,3.0,1.2727272727272727,11.2,-27
0,0,5,6,0,1,0,-2896,1,0,0,1.3333333333333333,2.2,-86.33333333333333,-66
1,0,14,12,0,0,0,646,0,1,0,2.0833333333333335,1.7857142857142858,0.33333333333333304,-10
0,0,0,4,0,0,0,-2831,0,0,0,0.0,9.0,-11.2,-9
0,1,5,14,1,1,0,-3488,0,0,0,0.5,6.4,2.833333333333334,0
1,1,6,1,0,0,0,1852,1,0,0,13.0,0.5,-7.5,-9
0,0,3,7,0,0,0,-2140,1,1,0,0.8571428571428571,5.333333333333333,24.25,-24
1,1,11,7,0,0,0,1059,0,0,0,3.142857142857143,1.0,2.5,18
1,1,9,2,1,0,0,2410,0,0,0,8.5,0.2222222222222222,9.1,-29
1,0,5,4,1,0,0,-14,0,0,0,2.25,1.6,-1.666666666666667,-7
1,1,6,7,1,0,0,-940,0,0,0,1.7142857142857142,2.6666666666666665,-5.333333333333334,-12
0,1,8,5,0,1,1,2114,1,0,0,2.4,1.125,-1.333333333333333,18
